filename,labels
us8k_72259-1-9-15.wav,car_horn
us8k_72259-1-9-16.wav,car_horn
us8k_72259-1-9-17.wav,car_horn
us8k_72259-1-9-2.wav,car_horn
us8k_72259-1-9-3.wav,car_horn
us8k_72259-1-9-4.wav,car_horn
us8k_72259-1-9-5.wav,car_horn
us8k_72259-1-9-6.wav,car_horn
us8k_72259-1-9-7.wav,car_horn
us8k_72259-1-9-8.wav,car_horn
us8k_72259-1-9-9.wav,car_horn
us8k_72261-3-0-17.wav,dog_bark
us8k_72261-3-0-23.wav,dog_bark
us8k_72261-3-0-27.wav,dog_bark
us8k_72261-3-0-6.wav,dog_bark
us8k_72265-3-15-0.wav,dog_bark
us8k_72265-3-4-0.wav,dog_bark
us8k_72265-3-5-0.wav,dog_bark
us8k_72265-3-7-0.wav,dog_bark
us8k_72537-3-0-2.wav,dog_bark
us8k_72537-3-0-6.wav,dog_bark
us8k_72537-3-0-8.wav,dog_bark
us8k_72538-3-0-0.wav,dog_bark
us8k_72538-3-0-1.wav,dog_bark
us8k_72538-3-0-3.wav,dog_bark
us8k_72538-3-0-4.wav,dog_bark
us8k_72539-3-0-1.wav,dog_bark
us8k_72539-3-0-5.wav,dog_bark
us8k_72539-3-0-6.wav,dog_bark
us8k_72539-3-0-8.wav,dog_bark
us8k_72567-1-0-0.wav,car_horn
us8k_72567-1-0-1.wav,car_horn
us8k_72567-1-1-0.wav,car_horn
us8k_72567-1-2-0.wav,car_horn
us8k_72567-1-2-1.wav,car_horn
us8k_72567-1-2-2.wav,car_horn
us8k_72567-1-2-3.wav,car_horn
us8k_72567-1-2-4.wav,car_horn
us8k_72567-1-2-5.wav,car_horn
us8k_72567-1-3-0.wav,car_horn
us8k_72567-1-4-0.wav,car_horn
us8k_72567-1-4-1.wav,car_horn
us8k_72567-1-4-2.wav,car_horn
us8k_72567-1-4-3.wav,car_horn
us8k_72567-1-4-4.wav,car_horn
us8k_72567-1-4-5.wav,car_horn
us8k_72567-1-4-6.wav,car_horn
us8k_72567-1-4-7.wav,car_horn
us8k_72567-1-5-0.wav,car_horn
us8k_72579-3-0-0.wav,dog_bark
us8k_72579-3-0-2.wav,dog_bark
us8k_72579-3-0-3.wav,dog_bark
us8k_72579-3-0-4.wav,dog_bark
us8k_72723-3-0-0.wav,dog_bark
us8k_72724-3-1-0.wav,dog_bark
us8k_72724-3-2-7.wav,dog_bark
us8k_72724-3-2-8.wav,dog_bark
us8k_72724-3-2-9.wav,dog_bark
us8k_72829-3-0-0.wav,dog_bark
us8k_72829-3-0-1.wav,dog_bark
us8k_72829-3-0-2.wav,dog_bark
us8k_73168-1-0-0.wav,car_horn
us8k_73168-1-1-0.wav,car_horn
us8k_73168-1-2-0.wav,car_horn
us8k_73373-3-0-0.wav,dog_bark
us8k_73524-0-0-0.wav,machine_running
us8k_73524-0-0-101.wav,machine_running
us8k_73524-0-0-105.wav,machine_running
us8k_73524-0-0-113.wav,machine_running
us8k_73524-0-0-114.wav,machine_running
us8k_73524-0-0-126.wav,machine_running
us8k_73524-0-0-127.wav,machine_running
us8k_73524-0-0-128.wav,machine_running
us8k_73524-0-0-133.wav,machine_running
us8k_73524-0-0-137.wav,machine_running
us8k_73524-0-0-2.wav,machine_running
us8k_73524-0-0-23.wav,machine_running
us8k_73524-0-0-30.wav,machine_running
us8k_73524-0-0-31.wav,machine_running
us8k_73524-0-0-32.wav,machine_running
us8k_73524-0-0-5.wav,machine_running
us8k_73524-0-0-52.wav,machine_running
us8k_73524-0-0-54.wav,machine_running
us8k_73524-0-0-6.wav,machine_running
us8k_73524-0-0-63.wav,machine_running
us8k_73524-0-0-73.wav,machine_running
us8k_73524-0-0-74.wav,machine_running
us8k_73524-0-0-8.wav,machine_running
us8k_73524-0-0-92.wav,machine_running
us8k_73524-0-0-98.wav,machine_running
us8k_73524-0-0-99.wav,machine_running
us8k_73623-7-0-0.wav,hammering
us8k_73623-7-1-0.wav,hammering
us8k_73623-7-1-1.wav,hammering
us8k_73623-7-2-0.wav,hammering
us8k_73623-7-3-0.wav,hammering
us8k_73623-7-4-0.wav,hammering
us8k_73623-7-5-0.wav,hammering
us8k_73623-7-6-0.wav,hammering
us8k_7383-3-0-0.wav,dog_bark
us8k_7383-3-0-1.wav,dog_bark
us8k_7383-3-1-0.wav,dog_bark
us8k_7389-1-0-0.wav,car_horn
us8k_7389-1-0-1.wav,car_horn
us8k_7389-1-0-2.wav,car_horn
us8k_7389-1-0-3.wav,car_horn
us8k_7389-1-0-4.wav,car_horn
us8k_7389-1-0-5.wav,car_horn
us8k_7389-1-0-6.wav,car_horn
us8k_7389-1-0-7.wav,car_horn
us8k_7389-1-1-0.wav,car_horn
us8k_7389-1-2-0.wav,car_horn
us8k_7389-1-2-1.wav,car_horn
us8k_7389-1-2-2.wav,car_horn
us8k_7389-1-2-3.wav,car_horn
us8k_7389-1-3-0.wav,car_horn
us8k_7389-1-3-1.wav,car_horn
us8k_7389-1-3-2.wav,car_horn
us8k_7389-1-3-3.wav,car_horn
us8k_7389-1-3-4.wav,car_horn
us8k_7389-1-3-5.wav,car_horn
us8k_7389-1-4-0.wav,car_horn
us8k_7389-1-4-1.wav,car_horn
us8k_7389-1-4-10.wav,car_horn
us8k_7389-1-4-11.wav,car_horn
us8k_7389-1-4-12.wav,car_horn
us8k_7389-1-4-13.wav,car_horn
us8k_7389-1-4-14.wav,car_horn
us8k_7389-1-4-15.wav,car_horn
us8k_7389-1-4-2.wav,car_horn
us8k_7389-1-4-3.wav,car_horn
us8k_7389-1-4-4.wav,car_horn
us8k_7389-1-4-5.wav,car_horn
us8k_7389-1-4-6.wav,car_horn
us8k_7389-1-4-7.wav,car_horn
us8k_7389-1-4-8.wav,car_horn
us8k_7389-1-4-9.wav,car_horn
us8k_74364-8-1-0.wav,siren
us8k_74364-8-1-1.wav,siren
us8k_74364-8-1-10.wav,siren
us8k_74364-8-1-11.wav,siren
us8k_74364-8-1-12.wav,siren
us8k_74364-8-1-13.wav,siren
us8k_74364-8-1-14.wav,siren
us8k_74364-8-1-15.wav,siren
us8k_74364-8-1-16.wav,siren
us8k_74364-8-1-17.wav,siren
us8k_74364-8-1-18.wav,siren
us8k_74364-8-1-19.wav,siren
us8k_74364-8-1-2.wav,siren
us8k_74364-8-1-20.wav,siren
us8k_74364-8-1-21.wav,siren
us8k_74364-8-1-22.wav,siren
us8k_74364-8-1-23.wav,siren
us8k_74364-8-1-24.wav,siren
us8k_74364-8-1-25.wav,siren
us8k_74364-8-1-26.wav,siren
us8k_74364-8-1-27.wav,siren
us8k_74364-8-1-3.wav,siren
us8k_74364-8-1-4.wav,siren
us8k_74364-8-1-5.wav,siren
us8k_74364-8-1-6.wav,siren
us8k_74364-8-1-7.wav,siren
us8k_74364-8-1-8.wav,siren
us8k_74364-8-1-9.wav,siren
us8k_74495-3-0-0.wav,dog_bark
us8k_74495-3-0-1.wav,dog_bark
us8k_74507-0-0-0.wav,machine_running
us8k_74507-0-0-1.wav,machine_running
us8k_74507-0-0-10.wav,machine_running
us8k_74507-0-0-11.wav,machine_running
us8k_74507-0-0-12.wav,machine_running
us8k_74507-0-0-13.wav,machine_running
us8k_74507-0-0-14.wav,machine_running
us8k_74507-0-0-15.wav,machine_running
us8k_74507-0-0-16.wav,machine_running
us8k_74507-0-0-17.wav,machine_running
us8k_74507-0-0-18.wav,machine_running
us8k_74507-0-0-2.wav,machine_running
us8k_74507-0-0-20.wav,machine_running
us8k_74507-0-0-22.wav,machine_running
us8k_74507-0-0-23.wav,machine_running
us8k_74507-0-0-24.wav,machine_running
us8k_74507-0-0-25.wav,machine_running
us8k_74507-0-0-27.wav,machine_running
us8k_74507-0-0-28.wav,machine_running
us8k_74507-0-0-3.wav,machine_running
us8k_74507-0-0-4.wav,machine_running
us8k_74507-0-0-5.wav,machine_running
us8k_74507-0-0-6.wav,machine_running
us8k_74507-0-0-8.wav,machine_running
us8k_74507-0-0-9.wav,machine_running
us8k_74513-3-0-0.wav,dog_bark
us8k_74513-3-0-3.wav,dog_bark
us8k_74513-3-0-5.wav,dog_bark
us8k_74513-3-0-6.wav,dog_bark
us8k_74677-0-0-0.wav,machine_running
us8k_74677-0-0-10.wav,machine_running
us8k_74677-0-0-105.wav,machine_running
us8k_74677-0-0-116.wav,machine_running
us8k_74677-0-0-13.wav,machine_running
us8k_74677-0-0-130.wav,machine_running
us8k_74677-0-0-134.wav,machine_running
us8k_74677-0-0-135.wav,machine_running
us8k_74677-0-0-14.wav,machine_running
us8k_74677-0-0-19.wav,machine_running
us8k_74677-0-0-2.wav,machine_running
us8k_74677-0-0-21.wav,machine_running
us8k_74677-0-0-28.wav,machine_running
us8k_74677-0-0-3.wav,machine_running
us8k_74677-0-0-35.wav,machine_running
us8k_74677-0-0-36.wav,machine_running
us8k_74677-0-0-38.wav,machine_running
us8k_74677-0-0-47.wav,machine_running
us8k_74677-0-0-56.wav,machine_running
us8k_74677-0-0-57.wav,machine_running
us8k_74677-0-0-58.wav,machine_running
us8k_74677-0-0-6.wav,machine_running
us8k_74677-0-0-61.wav,machine_running
us8k_74677-0-0-64.wav,machine_running
us8k_74677-0-0-66.wav,machine_running
us8k_74677-0-0-67.wav,machine_running
us8k_74677-0-0-69.wav,machine_running
us8k_74677-0-0-75.wav,machine_running
us8k_74677-0-0-92.wav,machine_running
us8k_74677-0-0-94.wav,machine_running
us8k_74677-0-0-95.wav,machine_running
us8k_74723-3-0-0.wav,dog_bark
us8k_74723-3-0-1.wav,dog_bark
us8k_74723-3-0-2.wav,dog_bark
us8k_74725-3-0-0.wav,dog_bark
us8k_74725-3-0-1.wav,dog_bark
us8k_74726-8-0-0.wav,siren
us8k_74726-8-0-1.wav,siren
us8k_74726-8-0-10.wav,siren
us8k_74726-8-0-11.wav,siren
us8k_74726-8-0-12.wav,siren
us8k_74726-8-0-13.wav,siren
us8k_74726-8-0-14.wav,siren
us8k_74726-8-0-15.wav,siren
us8k_74726-8-0-16.wav,siren
us8k_74726-8-0-2.wav,siren
us8k_74726-8-0-3.wav,siren
us8k_74726-8-0-4.wav,siren
us8k_74726-8-0-5.wav,siren
us8k_74726-8-0-6.wav,siren
us8k_74726-8-0-7.wav,siren
us8k_74726-8-0-8.wav,siren
us8k_74726-8-0-9.wav,siren
us8k_74726-8-1-0.wav,siren
us8k_74726-8-1-1.wav,siren
us8k_74726-8-1-2.wav,siren
us8k_74726-8-2-0.wav,siren
us8k_74726-8-2-1.wav,siren
us8k_74726-8-2-2.wav,siren
us8k_74726-8-2-3.wav,siren
us8k_74726-8-2-4.wav,siren
us8k_74726-8-2-5.wav,siren
us8k_74922-4-0-0.wav,drilling
us8k_74922-4-0-1.wav,drilling
us8k_74922-4-0-2.wav,drilling
us8k_74922-4-0-3.wav,drilling
us8k_74922-4-0-4.wav,drilling
us8k_74922-4-0-5.wav,drilling
us8k_74922-4-0-6.wav,drilling
us8k_74922-4-0-7.wav,drilling
us8k_74950-3-0-0.wav,dog_bark
us8k_74950-3-2-4.wav,dog_bark
us8k_74950-3-2-5.wav,dog_bark
us8k_74965-4-0-0.wav,drilling
us8k_74965-4-0-1.wav,drilling
us8k_74965-4-0-2.wav,drilling
us8k_74965-4-0-3.wav,drilling
us8k_74965-4-1-0.wav,drilling
us8k_74965-4-1-1.wav,drilling
us8k_74965-4-1-2.wav,drilling
us8k_75490-8-0-0.wav,siren
us8k_75490-8-0-1.wav,siren
us8k_75490-8-0-2.wav,siren
us8k_75490-8-1-0.wav,siren
us8k_75490-8-1-1.wav,siren
us8k_75743-0-0-0.wav,machine_running
us8k_75743-0-0-1.wav,machine_running
us8k_75743-0-0-10.wav,machine_running
us8k_75743-0-0-11.wav,machine_running
us8k_75743-0-0-12.wav,machine_running
us8k_75743-0-0-13.wav,machine_running
us8k_75743-0-0-14.wav,machine_running
us8k_75743-0-0-15.wav,machine_running
us8k_75743-0-0-16.wav,machine_running
us8k_75743-0-0-17.wav,machine_running
us8k_75743-0-0-18.wav,machine_running
us8k_75743-0-0-19.wav,machine_running
us8k_75743-0-0-2.wav,machine_running
us8k_75743-0-0-20.wav,machine_running
us8k_75743-0-0-21.wav,machine_running
us8k_75743-0-0-22.wav,machine_running
us8k_75743-0-0-23.wav,machine_running
us8k_75743-0-0-3.wav,machine_running
us8k_75743-0-0-4.wav,machine_running
us8k_75743-0-0-5.wav,machine_running
us8k_75743-0-0-6.wav,machine_running
us8k_75743-0-0-7.wav,machine_running
us8k_75743-0-0-8.wav,machine_running
us8k_75743-0-0-9.wav,machine_running
us8k_76085-4-0-103.wav,drilling
us8k_76085-4-0-14.wav,drilling
us8k_76085-4-0-24.wav,drilling
us8k_76085-4-0-27.wav,drilling
us8k_76085-4-0-35.wav,drilling
us8k_76085-4-0-37.wav,drilling
us8k_76085-4-0-38.wav,drilling
us8k_76085-4-0-55.wav,drilling
us8k_76085-4-0-6.wav,drilling
us8k_76085-4-0-61.wav,drilling
us8k_76085-4-0-62.wav,drilling
us8k_76085-4-0-66.wav,drilling
us8k_76085-4-0-81.wav,drilling
us8k_76085-4-0-89.wav,drilling
us8k_76085-4-0-93.wav,drilling
us8k_76085-4-0-97.wav,drilling
us8k_76086-4-0-12.wav,drilling
us8k_76086-4-0-14.wav,drilling
us8k_76086-4-0-17.wav,drilling
us8k_76086-4-0-18.wav,drilling
us8k_76086-4-0-19.wav,drilling
us8k_76086-4-0-2.wav,drilling
us8k_76086-4-0-22.wav,drilling
us8k_76086-4-0-23.wav,drilling
us8k_76086-4-0-24.wav,drilling
us8k_76086-4-0-27.wav,drilling
us8k_76086-4-0-29.wav,drilling
us8k_76086-4-0-3.wav,drilling
us8k_76086-4-0-32.wav,drilling
us8k_76086-4-0-36.wav,drilling
us8k_76086-4-0-38.wav,drilling
us8k_76086-4-0-43.wav,drilling
us8k_76086-4-0-50.wav,drilling
us8k_76086-4-0-53.wav,drilling
us8k_76086-4-0-55.wav,drilling
us8k_76086-4-0-56.wav,drilling
us8k_76086-4-0-58.wav,drilling
us8k_76089-6-0-0.wav,explosion
us8k_76090-6-0-0.wav,explosion
us8k_76090-6-1-0.wav,explosion
us8k_76091-6-0-0.wav,explosion
us8k_76091-6-1-0.wav,explosion
us8k_76091-6-2-0.wav,explosion
us8k_76091-6-3-0.wav,explosion
us8k_76091-6-4-0.wav,explosion
us8k_76091-6-5-0.wav,explosion
us8k_76093-6-0-0.wav,explosion
us8k_76093-6-1-0.wav,explosion
us8k_76094-6-0-0.wav,explosion
us8k_76094-6-1-0.wav,explosion
us8k_76221-2-0-0.wav,cheering
us8k_76221-2-0-1.wav,cheering
us8k_76221-2-0-10.wav,cheering
us8k_76221-2-0-2.wav,cheering
us8k_76221-2-0-3.wav,cheering
us8k_76221-2-0-4.wav,cheering
us8k_76221-2-0-5.wav,cheering
us8k_76221-2-0-6.wav,cheering
us8k_76266-2-0-40.wav,cheering
us8k_76266-2-0-46.wav,cheering
us8k_76266-2-0-50.wav,cheering
us8k_76266-2-0-55.wav,cheering
us8k_76266-2-0-7.wav,cheering
us8k_76266-2-0-76.wav,cheering
us8k_76266-2-0-80.wav,cheering
us8k_76266-2-0-91.wav,cheering
us8k_76566-3-0-11.wav,dog_bark
us8k_76566-3-0-3.wav,dog_bark
us8k_76566-3-0-6.wav,dog_bark
us8k_76566-3-0-8.wav,dog_bark
us8k_76640-3-0-0.wav,dog_bark
us8k_77233-3-0-105.wav,dog_bark
us8k_77233-3-0-67.wav,dog_bark
us8k_77233-3-0-7.wav,dog_bark
us8k_77233-3-0-79.wav,dog_bark
us8k_77246-6-0-0.wav,explosion
us8k_77247-6-0-0.wav,explosion
us8k_77509-1-0-0.wav,car_horn
us8k_77674-3-0-0.wav,dog_bark
us8k_77751-4-0-0.wav,drilling
us8k_77751-4-0-1.wav,drilling
us8k_77751-4-1-0.wav,drilling
us8k_77751-4-1-1.wav,drilling
us8k_77751-4-2-0.wav,drilling
us8k_77751-4-3-0.wav,drilling
us8k_77751-4-4-0.wav,drilling
us8k_77751-4-5-0.wav,drilling
us8k_77751-4-6-0.wav,drilling
us8k_77751-4-7-0.wav,drilling
us8k_77751-4-8-0.wav,drilling
us8k_77751-4-9-0.wav,drilling
us8k_77751-4-9-1.wav,drilling
us8k_77751-4-9-2.wav,drilling
us8k_77751-4-9-3.wav,drilling
us8k_77751-7-0-0.wav,hammering
us8k_77751-7-0-1.wav,hammering
us8k_77751-7-1-0.wav,hammering
us8k_77751-7-1-1.wav,hammering
us8k_77751-7-2-0.wav,hammering
us8k_77751-7-3-0.wav,hammering
us8k_77751-7-4-0.wav,hammering
us8k_77751-7-5-0.wav,hammering
us8k_77751-7-6-0.wav,hammering
us8k_77751-7-7-0.wav,hammering
us8k_77751-7-8-0.wav,hammering
us8k_77751-7-9-0.wav,hammering
us8k_77751-7-9-1.wav,hammering
us8k_77751-7-9-2.wav,hammering
us8k_77751-7-9-3.wav,hammering
us8k_77774-4-0-0.wav,drilling
us8k_77774-4-0-1.wav,drilling
us8k_77774-4-0-2.wav,drilling
us8k_77774-4-0-3.wav,drilling
us8k_77774-4-1-0.wav,drilling
us8k_77774-4-1-1.wav,drilling
us8k_77927-3-0-0.wav,dog_bark
us8k_77927-3-0-1.wav,dog_bark
us8k_77927-3-0-2.wav,dog_bark
us8k_77927-3-1-1.wav,dog_bark
us8k_78360-4-0-0.wav,drilling
us8k_78360-4-0-1.wav,drilling
us8k_78360-4-0-11.wav,drilling
us8k_78360-4-0-12.wav,drilling
us8k_78360-4-0-14.wav,drilling
us8k_78360-4-0-15.wav,drilling
us8k_78360-4-0-16.wav,drilling
us8k_78360-4-0-17.wav,drilling
us8k_78360-4-0-18.wav,drilling
us8k_78360-4-0-19.wav,drilling
us8k_78360-4-0-2.wav,drilling
us8k_78360-4-0-20.wav,drilling
us8k_78360-4-0-21.wav,drilling
us8k_78360-4-0-22.wav,drilling
us8k_78360-4-0-23.wav,drilling
us8k_78360-4-0-3.wav,drilling
us8k_78360-4-0-4.wav,drilling
us8k_78360-4-0-5.wav,drilling
us8k_78360-4-0-6.wav,drilling
us8k_78360-4-0-7.wav,drilling
us8k_78360-4-0-8.wav,drilling
us8k_78360-4-0-9.wav,drilling
us8k_78651-5-0-0.wav,engine_idling
us8k_78651-5-0-1.wav,engine_idling
us8k_78651-5-0-10.wav,engine_idling
us8k_78651-5-0-11.wav,engine_idling
us8k_78651-5-0-12.wav,engine_idling
us8k_78651-5-0-13.wav,engine_idling
us8k_78651-5-0-14.wav,engine_idling
us8k_78651-5-0-15.wav,engine_idling
us8k_78651-5-0-16.wav,engine_idling
us8k_78651-5-0-17.wav,engine_idling
us8k_78651-5-0-2.wav,engine_idling
us8k_78651-5-0-3.wav,engine_idling
us8k_78651-5-0-4.wav,engine_idling
us8k_78651-5-0-5.wav,engine_idling
us8k_78651-5-0-6.wav,engine_idling
us8k_78651-5-0-7.wav,engine_idling
us8k_78651-5-0-8.wav,engine_idling
us8k_78651-5-0-9.wav,engine_idling
us8k_78776-6-0-0.wav,explosion
us8k_79089-0-0-106.wav,machine_running
us8k_79089-0-0-115.wav,machine_running
us8k_79089-0-0-12.wav,machine_running
us8k_79089-0-0-122.wav,machine_running
us8k_79089-0-0-123.wav,machine_running
us8k_79089-0-0-134.wav,machine_running
us8k_79089-0-0-135.wav,machine_running
us8k_79089-0-0-136.wav,machine_running
us8k_79089-0-0-138.wav,machine_running
us8k_79089-0-0-19.wav,machine_running
us8k_79089-0-0-25.wav,machine_running
us8k_79089-0-0-28.wav,machine_running
us8k_79089-0-0-4.wav,machine_running
us8k_79089-0-0-40.wav,machine_running
us8k_79089-0-0-41.wav,machine_running
us8k_79089-0-0-43.wav,machine_running
us8k_79089-0-0-48.wav,machine_running
us8k_79089-0-0-51.wav,machine_running
us8k_79089-0-0-52.wav,machine_running
us8k_79089-0-0-56.wav,machine_running
us8k_79089-0-0-6.wav,machine_running
us8k_79089-0-0-60.wav,machine_running
us8k_79089-0-0-63.wav,machine_running
us8k_79089-0-0-70.wav,machine_running
us8k_79089-0-0-73.wav,machine_running
us8k_79089-0-0-75.wav,machine_running
us8k_79089-0-0-92.wav,machine_running
us8k_7913-3-0-0.wav,dog_bark
us8k_7913-3-1-0.wav,dog_bark
us8k_7913-3-2-0.wav,dog_bark
us8k_7913-3-3-0.wav,dog_bark
us8k_79584-3-0-4.wav,dog_bark
us8k_79584-3-0-5.wav,dog_bark
us8k_79584-3-0-8.wav,dog_bark
us8k_79584-3-1-2.wav,dog_bark
us8k_7965-3-11-0.wav,dog_bark
us8k_7965-3-16-0.wav,dog_bark
us8k_7965-3-22-0.wav,dog_bark
us8k_7965-3-3-0.wav,dog_bark
us8k_7975-3-0-0.wav,dog_bark
us8k_80589-0-0-0.wav,machine_running
us8k_80589-0-0-1.wav,machine_running
us8k_80589-0-0-2.wav,machine_running
us8k_80589-0-0-3.wav,machine_running
us8k_80589-0-0-4.wav,machine_running
us8k_80806-2-0-0.wav,cheering
us8k_80806-2-0-1.wav,cheering
us8k_80806-2-0-10.wav,cheering
us8k_80806-2-0-2.wav,cheering
us8k_80806-2-0-3.wav,cheering
us8k_80806-2-0-4.wav,cheering
us8k_80806-2-0-5.wav,cheering
us8k_80806-2-0-7.wav,cheering
us8k_81068-5-0-0.wav,engine_idling
us8k_81068-5-0-1.wav,engine_idling
us8k_81068-5-0-2.wav,engine_idling
us8k_81068-5-0-3.wav,engine_idling
us8k_81068-5-0-4.wav,engine_idling
us8k_81068-5-0-5.wav,engine_idling
us8k_81068-5-1-0.wav,engine_idling
us8k_81068-5-2-0.wav,engine_idling
us8k_81117-4-0-0.wav,drilling
us8k_81117-4-0-1.wav,drilling
us8k_81117-4-0-2.wav,drilling
us8k_81117-4-0-3.wav,drilling
us8k_81117-4-0-4.wav,drilling
us8k_81117-4-0-5.wav,drilling
us8k_81722-3-0-21.wav,dog_bark
us8k_81722-3-0-22.wav,dog_bark
us8k_81722-3-0-26.wav,dog_bark
us8k_81722-3-0-28.wav,dog_bark
us8k_81787-2-0-0.wav,cheering
us8k_81787-2-0-14.wav,cheering
us8k_81787-2-0-23.wav,cheering
us8k_81787-2-0-35.wav,cheering
us8k_81787-2-0-39.wav,cheering
us8k_81787-2-0-4.wav,cheering
us8k_81787-2-0-48.wav,cheering
us8k_81787-2-0-49.wav,cheering
us8k_81788-2-0-12.wav,cheering
us8k_81788-2-0-14.wav,cheering
us8k_81788-2-0-16.wav,cheering
us8k_81788-2-0-35.wav,cheering
us8k_81788-2-0-44.wav,cheering
us8k_81788-2-0-51.wav,cheering
us8k_81788-2-0-69.wav,cheering
us8k_81791-3-0-0.wav,dog_bark
us8k_81791-3-0-1.wav,dog_bark
us8k_81791-3-1-0.wav,dog_bark
us8k_81799-3-0-0.wav,dog_bark
us8k_81799-3-0-1.wav,dog_bark
us8k_81799-3-1-0.wav,dog_bark
us8k_81799-3-1-2.wav,dog_bark
us8k_82024-3-0-4.wav,dog_bark
us8k_82024-3-0-5.wav,dog_bark
us8k_82024-3-0-6.wav,dog_bark
us8k_82024-3-0-8.wav,dog_bark
us8k_82317-1-0-0.wav,car_horn
us8k_82368-2-0-0.wav,cheering
us8k_82368-2-0-1.wav,cheering
us8k_82368-2-0-10.wav,cheering
us8k_82368-2-0-17.wav,cheering
us8k_82368-2-0-23.wav,cheering
us8k_82368-2-0-25.wav,cheering
us8k_82368-2-0-30.wav,cheering
us8k_82368-2-0-7.wav,cheering
us8k_82811-3-0-1.wav,dog_bark
us8k_82811-3-0-2.wav,dog_bark
us8k_82811-3-3-0.wav,dog_bark
us8k_82811-3-4-0.wav,dog_bark
us8k_83465-1-0-0.wav,car_horn
us8k_83488-1-0-0.wav,car_horn
us8k_83488-1-1-0.wav,car_horn
us8k_83502-0-0-0.wav,machine_running
us8k_83502-0-0-1.wav,machine_running
us8k_83502-0-0-10.wav,machine_running
us8k_83502-0-0-11.wav,machine_running
us8k_83502-0-0-12.wav,machine_running
us8k_83502-0-0-13.wav,machine_running
us8k_83502-0-0-2.wav,machine_running
us8k_83502-0-0-3.wav,machine_running
us8k_83502-0-0-4.wav,machine_running
us8k_83502-0-0-5.wav,machine_running
us8k_83502-0-0-6.wav,machine_running
us8k_83502-0-0-7.wav,machine_running
us8k_83502-0-0-8.wav,machine_running
us8k_83502-0-0-9.wav,machine_running
us8k_83680-5-0-0.wav,engine_idling
us8k_83680-5-0-1.wav,engine_idling
us8k_83680-5-0-2.wav,engine_idling
us8k_83680-5-0-3.wav,engine_idling
us8k_84143-2-0-10.wav,cheering
us8k_84143-2-0-12.wav,cheering
us8k_84143-2-0-13.wav,cheering
us8k_84143-2-0-14.wav,cheering
us8k_84143-2-0-15.wav,cheering
us8k_84143-2-0-32.wav,cheering
us8k_84143-2-0-38.wav,cheering
us8k_84143-2-0-7.wav,cheering
us8k_84254-6-0-0.wav,explosion
us8k_84317-3-0-0.wav,dog_bark
us8k_84359-2-0-0.wav,cheering
us8k_84359-2-0-1.wav,cheering
us8k_84359-2-0-2.wav,cheering
us8k_84359-2-0-5.wav,cheering
us8k_84359-2-0-6.wav,cheering
us8k_84359-2-0-8.wav,cheering
us8k_84359-2-0-9.wav,cheering
us8k_84699-4-0-0.wav,drilling
us8k_84699-4-1-0.wav,drilling
us8k_84699-4-2-0.wav,drilling
us8k_84699-4-3-0.wav,drilling
us8k_84699-4-4-0.wav,drilling
us8k_84699-4-5-0.wav,drilling
us8k_84699-4-6-0.wav,drilling
us8k_85249-2-0-10.wav,cheering
us8k_85249-2-0-14.wav,cheering
us8k_85249-2-0-25.wav,cheering
us8k_85249-2-0-29.wav,cheering
us8k_85249-2-0-61.wav,cheering
us8k_85249-2-0-62.wav,cheering
us8k_85249-2-0-68.wav,cheering
us8k_85249-2-0-79.wav,cheering
us8k_85362-3-0-0.wav,dog_bark
us8k_85362-3-1-0.wav,dog_bark
us8k_85362-3-2-0.wav,dog_bark
us8k_85362-3-3-0.wav,dog_bark
us8k_85544-3-5-0.wav,dog_bark
us8k_85544-3-6-0.wav,dog_bark
us8k_85544-3-7-0.wav,dog_bark
us8k_85569-0-0-0.wav,machine_running
us8k_85569-0-0-1.wav,machine_running
us8k_85569-0-0-2.wav,machine_running
us8k_85569-0-0-3.wav,machine_running
us8k_85569-0-0-4.wav,machine_running
us8k_85569-0-0-5.wav,machine_running
us8k_85569-0-0-6.wav,machine_running
us8k_85569-0-0-7.wav,machine_running
us8k_85569-0-0-8.wav,machine_running
us8k_85569-0-0-9.wav,machine_running
us8k_85574-3-0-0.wav,dog_bark
us8k_85574-3-0-12.wav,dog_bark
us8k_85574-3-0-2.wav,dog_bark
us8k_85574-3-0-8.wav,dog_bark
us8k_85661-3-0-0.wav,dog_bark
us8k_85662-3-0-0.wav,dog_bark
us8k_85663-3-0-0.wav,dog_bark
us8k_85664-3-0-0.wav,dog_bark
us8k_85665-3-0-0.wav,dog_bark
us8k_86278-6-0-0.wav,explosion
us8k_86279-3-0-0.wav,dog_bark
us8k_86284-3-0-0.wav,dog_bark
us8k_86284-3-1-0.wav,dog_bark
us8k_87275-1-0-0.wav,car_horn
us8k_87275-1-1-0.wav,car_horn
us8k_87275-1-2-0.wav,car_horn
us8k_87275-1-3-0.wav,car_horn
us8k_87275-1-4-0.wav,car_horn
us8k_87275-1-5-0.wav,car_horn
us8k_87562-6-0-0.wav,explosion
us8k_88121-8-0-0.wav,siren
us8k_88121-8-0-1.wav,siren
us8k_88121-8-0-2.wav,siren
us8k_88121-8-0-3.wav,siren
us8k_88121-8-1-0.wav,siren
us8k_88121-8-2-0.wav,siren
us8k_88466-7-0-0.wav,hammering
us8k_88569-2-0-14.wav,cheering
us8k_88569-2-0-21.wav,cheering
us8k_88569-2-0-36.wav,cheering
us8k_88569-2-0-54.wav,cheering
